Brand,Model Name,Year,Price (USD),Mileage (km),Condition,City,Color,Battery (kWh),Range (km),Power (kW),0-100 km/h (s),Charging Type,Seller Type,Date Listed,Month,Sales Volume,Source,Data Type
Arcfox,Arcfox Koala S,2024,27461.294292836512,11495.0,Excellent,Siem Reap,White,42.8,301,120,8.5,GB-T/CCS2,Dealer,22-10-2024,10,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2024,45743.78670453701,20328.0,Excellent,Battambang,Grey,40,200 PHEV,200,4.8,GB-T/CCS2,Private,02-01-2025,1,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2025,43297.887081255205,0.0,Like New,Phnom Penh,Black,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,13-11-2023,11,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2025,57408.153807832074,16128.0,Like New,Siem Reap,Black,64.7,417,150,8.6,GB-T/CCS2,Authorized Dealer,14-05-2023,5,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2023,42775.273385727625,11484.0,Like New,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,09-12-2020,12,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2025,57408.153807832074,26400.0,New,Siem Reap,Grey,64.7,417,150,8.6,GB-T/CCS2,Dealer,19-10-2024,10,,Synthetic (New Formula),Synthetic
Kia,Kia EV5,2024,36612.15868158019,4240.0,Like New,Phnom Penh,Black,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,08-09-2023,9,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2023,57579.5582811915,33136.0,New,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Dealer,16-11-2024,11,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2023,79227.80244087431,991.0,New,Preah Vihear,Red,103,600,230,6.9,GB-T/CCS2,Dealer,10-01-2024,1,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2023,27829.61936955066,6825.0,Excellent,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Dealer,10-04-2022,4,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2025,27997.556212744083,18180.0,Excellent,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,10-05-2025,5,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2024,21410.708847469465,0.0,New,Phnom Penh,Blue,15.8,80 PHEV,110,7.9,GB-T/CCS2,Private,28-11-2024,11,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2025,66679.50588336526,43475.0,Like New,Kep,Grey,90/116,555-700,230,3.9,GB-T/CCS2,Private,09-10-2024,10,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2023,62441.07432322478,47670.0,Like New,Phnom Penh,Black,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Authorized Dealer,23-10-2020,10,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 6,2023,40837.903501566354,11984.0,New,Kratie,Silver,18.3,80-100 PHEV,145,8.5,GB-T/CCS2,Private,13-05-2025,5,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2021,38573.297461748734,0.0,New,Phnom Penh,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,25-08-2022,8,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2024,31085.665560485424,16928.0,Like New,Phnom Penh,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Authorized Dealer,25-04-2023,4,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2024,27149.100123332435,5950.0,New,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Dealer,21-10-2024,10,,Synthetic (New Formula),Synthetic
MG,MG 5,2023,21831.748967852334,10700.0,New,Siem Reap,White,61.1,403,130,7.7,GB-T/CCS2,Dealer,19-06-2024,6,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2024,24534.557948139012,4250.0,Excellent,Phnom Penh,White,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Authorized Dealer,12-02-2025,2,,Synthetic (New Formula),Synthetic
AION,AION ES,2025,30948.87938735971,975.0,Good,Phnom Penh,White,55.6,410,150,7.5,GB-T/CCS2,Dealer,16-02-2025,2,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 7,2022,35962.309417967925,41667.0,New,Battambang,Black,71.8/91.3,460-567,230,4.5,GB-T/CCS2,Private,24-06-2024,6,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 6,2025,54146.38590975628,31563.0,Like New,Siem Reap,White,53/77.4,429-614,151,8.1,GB-T/CCS2,Private,17-04-2024,4,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2024,79430.89824628162,55440.0,New,Preah Vihear,Red,103,600,230,6.9,GB-T/CCS2,Dealer,10-01-2024,1,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2025,50468.79640638217,33263.0,New,Phnom Penh,White,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,05-09-2022,9,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2024,13650.361744883567,10790.0,New,Battambang,White,41.3,403,80,,GB-T/CCS2,Authorized Dealer,10-01-2024,1,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2023,56479.85466353845,24360.0,Excellent,Phnom Penh,Blue,60/75/82,430-600,220,6.9,GB-T/CCS2,Private,17-08-2022,8,,Synthetic (New Formula),Synthetic
MG,MG 5,2024,21035.55393298049,31590.0,Good,Phnom Penh,Grey,61.1,403,130,7.7,GB-T/CCS2,Dealer,21-05-2022,5,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2024,30336.128609636737,944.0,New,Phnom Penh,Black,40/62,240-385,110,7.0,GB-T/CCS2,Private,11-02-2020,2,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2025,59624.64596762436,1111.0,New,Battambang,Silver,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Dealer,22-01-2025,1,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2025,43397.440342873044,55944.0,Like New,Siem Reap,White,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,12-09-2021,9,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2023,28840.18818203386,8400.0,New,Phnom Penh,White,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,22-08-2022,8,,Synthetic (New Formula),Synthetic
Arcfox,Arcfox Koala S,2022,25039.55528838695,0.0,Good,Sihanoukville,Black,42.8,301,120,8.5,GB-T/CCS2,Private,03-02-2025,2,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 6,2025,54146.38590975628,19596.0,Like New,Phnom Penh,Red,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,23-02-2023,2,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 6,2024,43350.679182541615,0.0,Like New,Phnom Penh,Black,18.3,80-100 PHEV,145,8.5,GB-T/CCS2,Authorized Dealer,28-09-2025,9,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model Y,2023,53592.82020853259,2006.0,Excellent,Phnom Penh,White,60/75/82,430-600,220,6.9,GB-T/CCS2,Authorized Dealer,24-01-2025,1,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2025,50468.79640638217,7512.0,Fair,Phnom Penh,Blue,77.4,484,168,7.1,GB-T/CCS2,Dealer,14-05-2023,5,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2022,49519.712764394855,30711.0,Like New,Siem Reap,White,64.7,417,150,8.6,GB-T/CCS2,Authorized Dealer,22-08-2023,8,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2023,35478.447404800085,1062.0,New,Phnom Penh,Blue,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Private,20-12-2022,12,,Synthetic (New Formula),Synthetic
MG,MG 5,2025,22004.110237479737,38760.0,Fair,Battambang,White,61.1,403,130,7.7,GB-T/CCS2,Authorized Dealer,15-01-2025,1,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2024,50355.18664312498,0.0,Good,Phnom Penh,Blue,77.4,484,168,7.1,GB-T/CCS2,Private,03-07-2024,7,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2024,66153.05852242614,4025.0,Like New,Phnom Penh,Orange,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,24-08-2023,8,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,39504.18827607275,20286.0,Excellent,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Authorized Dealer,28-04-2025,4,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2025,66679.50588336526,14882.0,New,Battambang,White,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,28-01-2024,1,,Synthetic (New Formula),Synthetic
Avatr,Avatr 07,2025,46138.602687519866,866.0,New,Phnom Penh,White,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Private,23-08-2025,8,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2024,45610.72753465598,58023.0,Like New,Phnom Penh,Grey,71.4,500,150,7.1,GB-T/CCS2,Dealer,23-06-2022,6,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2023,79562.05872916237,30336.0,Good,Phnom Penh,Silver,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,18-10-2023,10,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2025,57408.153807832074,20286.0,Like New,Battambang,White,64.7,417,150,8.6,GB-T/CCS2,Dealer,24-02-2023,2,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2025,27997.556212744083,14756.0,New,Phnom Penh,Cosmos Black,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Authorized Dealer,09-11-2021,11,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2025,82016.74640140159,22512.0,Like New,Siem Reap,White,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,08-01-2023,1,,Synthetic (New Formula),Synthetic
MG,MG 5,2024,21459.552488146044,20332.0,Excellent,Siem Reap,White,61.1,403,130,7.7,GB-T/CCS2,Dealer,19-06-2024,6,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 6,2023,49354.54360530733,39039.0,New,Sihanoukville,Grey,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,26-11-2022,11,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2025,45971.59936465735,23736.0,New,Phnom Penh,Grey,71.4,500,150,7.1,GB-T/CCS2,Dealer,23-06-2022,6,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2024,81982.21491557459,6888.0,Like New,Siem Reap,White,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,14-02-2025,2,,Synthetic (New Formula),Synthetic
Deepal,Deepal L07,2023,44305.527706719404,39970.0,Like New,Kratie,Black,31.6,200 PHEV,160,7.3,GB-T/CCS2,Authorized Dealer,05-05-2025,5,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2025,64772.08991379842,26505.0,Like New,Siem Reap,Black,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,18-04-2023,4,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2022,11781.324193069951,13908.0,New,Siem Reap,Black,41.3,403,80,,GB-T/CCS2,Private,19-11-2023,11,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2022,46697.42335286428,43953.0,Like New,Sihanoukville,Green,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,03-01-2024,1,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2022,57163.57418937699,10881.0,New,Phnom Penh,Silver,66.5,419,168,8.0,GB-T/CCS2,Authorized Dealer,24-01-2023,1,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2025,63028.86063002881,33087.0,Like New,Preah Vihear,Black,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Private,21-05-2023,5,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2022,40933.62218595127,48660.0,Good,Phnom Penh,Silver,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,12-11-2024,11,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2021,58496.047713147185,40663.0,Excellent,Kampong Cham,Silver,123,438,300,6.5,GB-T/CCS2,Private,06-10-2024,10,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2025,29751.071813187205,43953.0,New,Battambang,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Authorized Dealer,08-05-2024,5,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2024,47317.31285915032,4240.0,Good,Battambang,Grey,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,20-08-2025,8,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,26097.505740661756,48660.0,New,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Private,28-08-2021,8,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2022,26044.468168008614,18700.0,New,Sihanoukville,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Dealer,26-01-2023,1,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,39233.57736983615,1100.0,New,Kampong Cham,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,05-08-2021,8,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2020,32252.956920324326,9666.0,New,Phnom Penh,Blue,58/72.6,354-488,125,7.4,GB-T/CCS2,Authorized Dealer,09-02-2025,2,,Synthetic (New Formula),Synthetic
Xiaomi,Xiaomi SU7,2022,71151.04732251825,1766.0,New,Phnom Penh,White,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Authorized Dealer,20-03-2024,3,,Synthetic (New Formula),Synthetic
BYD,BYD Seal 5,2024,21078.285065028154,0.0,New,Preah Vihear,White,15.8,80 PHEV,110,7.9,GB-T/CCS2,Authorized Dealer,01-05-2024,5,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2023,39656.21952619109,0.0,New,Siem Reap,Black,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,05-02-2022,2,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2022,23317.864849596917,22770.0,New,Phnom Penh,White,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,14-04-2024,4,,Synthetic (New Formula),Synthetic
Avatr,Avatr 07,2025,46138.602687519866,35800.0,New,Phnom Penh,White,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Private,23-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Sealion 6,2025,45128.50227109823,8440.0,New,Phnom Penh,Black,18.3,80-100 PHEV,145,8.5,GB-T/CCS2,Authorized Dealer,28-09-2025,9,,Synthetic (New Formula),Synthetic
AION,AION V,2022,34973.02903353632,52100.0,New,Phnom Penh,Black,68.8/80,480-610,165,7.1,GB-T/CCS2,Dealer,28-12-2024,12,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 5,2022,40748.694276525384,39790.0,New,Phnom Penh,Silver,58/72.6,354-488,125,7.4,GB-T/CCS2,Private,12-11-2024,11,,Synthetic (New Formula),Synthetic
MG,MG 4 EV,2024,24439.238132471546,29172.0,Good,Phnom Penh,Grey,51/64/77,350-520,125,7.7,GB-T/CCS2,Dealer,26-01-2024,1,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2021,56800.617069440945,9666.0,Like New,Phnom Penh,White,123,438,300,6.5,GB-T/CCS2,Authorized Dealer,12-08-2022,8,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 007,2025,65106.4634614208,20196.0,New,Siem Reap,Pearl White,75/100,530-688,310,3.5,GB-T/CCS2,Authorized Dealer,11-06-2024,6,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2022,26166.693975894013,20658.0,New,Siem Reap,Black,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,20-07-2022,7,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2024,48130.28302977905,11304.0,New,Sihanoukville,Black,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,11-03-2022,3,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2022,25239.490690451643,0.0,Like New,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,24-08-2020,8,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2023,33858.31924455974,23355.0,Like New,Sihanoukville,White,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Dealer,02-11-2023,11,,Synthetic (New Formula),Synthetic
MG,MG 5,2024,21497.060190414755,4640.0,Excellent,Siem Reap,Blue,61.1,403,130,7.7,GB-T/CCS2,Dealer,06-02-2024,2,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2024,84943.07669768334,14127.0,New,Phnom Penh,Cosmos Black,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,10-04-2023,4,,Synthetic (New Formula),Synthetic
BYD,BYD M9,2025,61347.103153714976,0.0,New,Phnom Penh,Blue,52,180 PHEV,180,,GB-T/CCS2,Authorized Dealer,11-04-2025,4,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2023,48706.29823075477,5755.0,Like New,Phnom Penh,White,77.4,484,168,7.1,GB-T/CCS2,Private,18-02-2023,2,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2022,11413.789545185073,32445.0,Like New,Phnom Penh,Blue,41.3,403,80,,GB-T/CCS2,Dealer,19-08-2023,8,,Synthetic (New Formula),Synthetic
AITO,AITO M5,2024,45196.78531654887,25152.0,Good,Kampong Cham,Black,40,200 PHEV,200,4.8,GB-T/CCS2,Private,10-03-2022,3,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2023,26815.730979680207,39970.0,Like New,Phnom Penh,Silver,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,10-05-2025,5,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 007,2022,60554.7288247945,4836.0,Like New,Phnom Penh,Black,75/100,530-688,310,3.5,GB-T/CCS2,Private,13-03-2024,3,,Synthetic (New Formula),Synthetic
Xiaomi,Xiaomi SU7,2025,76225.25556206713,12573.0,New,Kampong Cham,Silver,73.6/94.3,495-830,220,5.3,GB-T/CCS2,Dealer,20-05-2025,5,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2025,66679.50588336526,5610.0,New,Phnom Penh,Black,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,18-11-2023,11,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2022,42550.614101187835,8224.0,Good,Sihanoukville,Black,71.4,500,150,7.1,GB-T/CCS2,Private,26-07-2024,7,,Synthetic (New Formula),Synthetic
Hyundai,Hyundai Ioniq 6,2024,55448.25750383328,16928.0,Fair,Phnom Penh,White,53/77.4,429-614,151,8.1,GB-T/CCS2,Dealer,12-07-2024,7,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2022,25395.925198865305,20856.0,Excellent,Siem Reap,Black,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Dealer,03-05-2023,5,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2024,47945.89256346477,30740.0,New,Sihanoukville,Green,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,03-01-2024,1,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,27027.0,Excellent,Kep,Silver,40/62,240-385,110,7.0,GB-T/CCS2,Private,27-01-2021,1,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2024,24632.616168852957,39732.0,Like New,Kratie,Blue,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,17-04-2024,4,,Synthetic (New Formula),Synthetic
BYD,BYD Tang,2025,63028.86063002881,52118.0,Like New,Phnom Penh,Blue,86.4/108.8,400-530,180,4.6,GB-T/CCS2,Authorized Dealer,04-07-2022,7,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2023,21688.19847017614,1147.0,Excellent,Phnom Penh,Grey,45.1,312-401,130,7.9,GB-T/CCS2,Private,24-08-2025,8,,Synthetic (New Formula),Synthetic
Denza,Denza D9,2020,59971.96099864482,28560.0,Fair,Battambang,Silver,103,600,230,6.9,GB-T/CCS2,Authorized Dealer,18-04-2022,4,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,0.0,Fair,Phnom Penh,Grey,40/62,240-385,110,7.0,GB-T/CCS2,Authorized Dealer,10-04-2021,4,,Synthetic (New Formula),Synthetic
Toyota,Toyota bZ4X,2022,40544.944898651775,4740.0,New,Sihanoukville,Black,71.4,500,150,7.1,GB-T/CCS2,Authorized Dealer,11-03-2022,3,,Synthetic (New Formula),Synthetic
BYD,BYD Seal,2023,34399.97677797532,6792.0,Fair,Phnom Penh,White,61.4/82.5,400-550,150,3.8,GB-T/CCS2,Dealer,28-11-2024,11,,Synthetic (New Formula),Synthetic
XPeng,XPeng G6,2023,45686.38183961911,25029.0,New,Kep,White,66/87.5,435-570,190,6.2,GB-T/CCS2,Dealer,15-04-2025,4,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2024,45988.195322542575,3468.0,Good,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,09-12-2020,12,,Synthetic (New Formula),Synthetic
AION,AION ES,2021,26808.318983508216,38991.0,New,Siem Reap,Silver,55.6,410,150,7.5,GB-T/CCS2,Authorized Dealer,14-08-2025,8,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2021,41529.941278520106,868.0,New,Phnom Penh,Grey,77.4,484,168,7.1,GB-T/CCS2,Authorized Dealer,19-03-2022,3,,Synthetic (New Formula),Synthetic
MG,MG ZS EV,2022,25972.38759938885,0.0,Excellent,Phnom Penh,White,50.3/72.6,320-440,115,8.6,GB-T/CCS2,Private,21-01-2022,1,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 8,2023,41363.806618080154,29904.0,Fair,Phnom Penh,White,82/87.5,420-500,150,5.5,GB-T/CCS2,Private,13-07-2024,7,,Synthetic (New Formula),Synthetic
MG,MG 5,2021,19534.781874833054,6880.0,Excellent,Phnom Penh,White,61.1,403,130,7.7,GB-T/CCS2,Private,21-01-2023,1,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2024,63040.10272371823,13454.0,New,Phnom Penh,Black,66.5,419,168,8.0,GB-T/CCS2,Private,05-06-2021,6,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2025,46028.66909827858,0.0,New,Siem Reap,White,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,02-08-2023,8,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2025,13144.507485352653,12446.0,Fair,Phnom Penh,Pearl White,41.3,403,80,,GB-T/CCS2,Dealer,01-05-2022,5,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2022,41076.08565226773,3444.0,Like New,Phnom Penh,White,60/82,430-576,208,6.1,GB-T/CCS2,Private,09-12-2020,12,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 3,2023,27164.011504656064,4740.0,Good,Sihanoukville,White,50/60.5,340-420,150,7.3,GB-T/CCS2,Dealer,26-01-2023,1,,Synthetic (New Formula),Synthetic
Kia,Kia EV5,2024,35199.46132159656,20608.0,Fair,Phnom Penh,Silver,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,13-08-2024,8,,Synthetic (New Formula),Synthetic
Nissan,Nissan Leaf,2025,29131.107499915033,7434.0,Good,Siem Reap,Blue,40/62,240-385,110,7.0,GB-T/CCS2,Dealer,02-05-2023,5,,Synthetic (New Formula),Synthetic
AION,AION ES,2025,30948.87938735971,935.0,New,Kep,White,55.6,410,150,7.5,GB-T/CCS2,Private,28-12-2024,12,,Synthetic (New Formula),Synthetic
BYD,BYD Han,2023,56164.90721720884,26535.0,Like New,Phnom Penh,White,76.9/85.4,500-610,180,3.9,GB-T/CCS2,Dealer,12-05-2024,5,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2023,63140.7477543628,15372.0,Excellent,Phnom Penh,Grey,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,09-02-2023,2,,Synthetic (New Formula),Synthetic
Kia,Kia EV5,2022,32924.03597119957,31944.0,Like New,Phnom Penh,Silver,64.2/88,400-600,160,7.5,GB-T/CCS2,Authorized Dealer,13-08-2024,8,,Synthetic (New Formula),Synthetic
Tesla,Tesla Model 3,2024,45218.258286916134,0.0,New,Sihanoukville,Silver,60/82,430-576,208,6.1,GB-T/CCS2,Dealer,03-01-2022,1,,Synthetic (New Formula),Synthetic
Leapmotor,Leapmotor T03,2022,11892.748091468971,7008.0,Fair,Phnom Penh,Red,41.3,403,80,,GB-T/CCS2,Private,10-05-2025,5,,Synthetic (New Formula),Synthetic
Arcfox,Arcfox Koala S,2023,25194.247535378283,37653.0,New,Phnom Penh,Black,42.8,301,120,8.5,GB-T/CCS2,Authorized Dealer,26-05-2025,5,,Synthetic (New Formula),Synthetic
Mercedes,Mercedes EQB,2022,59398.94679970222,0.0,Like New,Phnom Penh,Orange,66.5,419,168,8.0,GB-T/CCS2,Dealer,25-01-2024,1,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2022,58038.62040230878,2142.0,New,Phnom Penh,Red,90/116,555-700,230,3.9,GB-T/CCS2,Authorized Dealer,19-07-2024,7,,Synthetic (New Formula),Synthetic
VinFast,VinFast VF 9,2023,63330.941524988935,10700.0,Like New,Kampong Cham,Silver,123,438,300,6.5,GB-T/CCS2,Private,06-10-2024,10,,Synthetic (New Formula),Synthetic
BYD,BYD Dolphin,2023,24779.14947771981,33292.0,Excellent,Sihanoukville,Cosmos Black,44.9/60.5,310-420,70,7.5,GB-T/CCS2,Dealer,18-08-2025,8,,Synthetic (New Formula),Synthetic
BYD,BYD Atto 2,2022,21533.54654116129,0.0,New,Phnom Penh,Silver,45.1,312-401,130,7.9,GB-T/CCS2,Dealer,12-09-2024,9,,Synthetic (New Formula),Synthetic
Avatr,Avatr 11,2024,65617.30445897531,41750.0,New,Phnom Penh,Red,90/116,555-700,230,3.9,GB-T/CCS2,Private,03-08-2023,8,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 007,2024,66693.85823093084,10439.0,Fair,Phnom Penh,Red,75/100,530-688,310,3.5,GB-T/CCS2,Dealer,08-05-2025,5,,Synthetic (New Formula),Synthetic
Avatr,Avatr 07,2022,41782.78146640542,944.0,Excellent,Preah Vihear,Black,62.2/100.5,420-621,190,4.9,GB-T/CCS2,Authorized Dealer,21-12-2024,12,,Synthetic (New Formula),Synthetic
BMW,BMW iX1,2021,47935.71076845004,15820.0,Like New,Kampong Cham,Green,64.7,417,150,8.6,GB-T/CCS2,Private,15-11-2023,11,,Synthetic (New Formula),Synthetic
Kia,Kia EV6,2024,48892.73074717842,26854.0,Excellent,Phnom Penh,Blue,77.4,484,168,7.1,GB-T/CCS2,Dealer,14-05-2023,5,,Synthetic (New Formula),Synthetic
Deepal,Deepal S07,2025,51837.080448371955,18700.0,New,Siem Reap,Black,31.6/80,200 PHEV,190,6.7,GB-T/CCS2,Authorized Dealer,14-02-2025,2,,Synthetic (New Formula),Synthetic
AION,AION Y Plus,2025,33661.219104235635,8992.0,New,Phnom Penh,Black,51.9/63.9,410-510,150,7.8,GB-T/CCS2,Private,04-04-2025,4,,Synthetic (New Formula),Synthetic
Zeekr,Zeekr 007,2024,61982.590545312836,18432.0,Like New,Phnom Penh,Silver,75/100,530-688,310,3.5,GB-T/CCS2,Dealer,12-08-2025,8,,Synthetic (New Formula),Synthetic
